name,terminology,code,term,DiabetesType
diabetes_drugs,DMD,3272211000001102,Humaject M3 Pen 100units/ml suspension for injection (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,22349811000001106,Metformin 500mg tablets (Aurobindo Pharma Ltd) (product),general
diabetes_drugs,DMD,14723511000001104,Prandin 2mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,17510711000001101,Lantus 100units/ml solution for injection 3ml OptiClik cartridges (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,29906411000001106,Metformin 850mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,13168311000001103,Januvia 100mg tablets (Dowelhurst Ltd) (product),general
diabetes_drugs,DMD,27117211000001103,Tolbutamide 500mg tablets (Genesis Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,325251005,Product containing precisely gliquidone 30 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,3472911000001107,Insulin isophane porcine 100units/ml suspension for injection 1.5ml cartridges (product),general
diabetes,SNOMED,232021008,Proliferative diabetic retinopathy new vessels on disc,general
diabetes,SNOMED,237604008,Diabetes mellitus autosomal dominant type II,type2
diabetes,SNOMED,314903002,Non-insulin dependent diabetes mellitus with arthropathy,general
diabetes,SNOMED,421468001,Neurological disorder associated with type I diabetes mellitus (disorder),type1
diabetes,SNOMED,1491000119102,Diabetic vitreous haemorrhage associated with type II diabetes mellitus,type2
diabetes_drugs,DMD,33550911000001100,Metformin 850mg/5ml oral solution sugar free (product),general
diabetes_drugs,DMD,19275411000001107,Exenatide 2mg powder and solvent for suspension for injection vials (product),general
diabetes_drugs,DMD,21941511000001102,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens (Sanofi) (product),general
diabetes_drugs,DMD,21763311000001107,Pioglitazone 15mg tablets (Teva UK Ltd) (product),general
diabetes_drugs,DMD,409124000,Product containing precisely metformin hydrochloride 1 gram and rosiglitazone (as rosiglitazone maleate) 2 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,3270211000001103,Insuman Comb 15 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi) (product),general
diabetes_drugs,DMD,14122711000001107,Glimepiride 4mg tablets (Consilient Health Ltd) (product),general
diabetes,SNOMED,314771006,Type 1 diabetes mellitus with hypoglycaemic coma,type1
diabetes,SNOMED,768794008,Bilateral diabetic cataracts,general
diabetes,SNOMED,140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus (disorder),type2
diabetes_drugs,DMD,24088311000001106,Invokana 300mg tablets (Janssen-Cilag Ltd) (product),general
diabetes_drugs,DMD,21324011000001103,Glimepiride 6mg/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,17503711000001108,Eucreas 50mg/850mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,20925511000001107,Onglyza 5mg tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,37432611000001108,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,38191211000001101,Repaglinide 2mg tablets (Rivopharm (UK) Ltd) (product),general
diabetes_drugs,DMD,8796711000001107,Metformin 850mg capsules (product),general
diabetes_drugs,DMD,18265411000001102,Glucobay 50mg tablets (Necessity Supplies Ltd) (product),general
diabetes_drugs,DMD,18490511000001106,Lantus 100units/ml solution for injection 3ml cartridges (Necessity Supplies Ltd) (product),general
diabetes_drugs,DMD,19476211000001103,Pioglitazone 15mg tablets (Consilient Health Ltd) (product),general
diabetes_drugs,DMD,23487611000001105,Pioglitazone 30mg tablets (Accord Healthcare Ltd) (product),general
diabetes_drugs,DMD,15091211000001102,Glimepiride 2mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,18030311000001100,Insuman Infusat 100units/ml solution for injection 10ml vials (Imported (Germany)) (product),general
diabetes_drugs,DMD,3282311000001103,Ultratard 100units/ml suspension for injection 10ml vials (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,37337511000001103,Amglidia 6mg/ml oral suspension with 1ml oral syringe (Amring Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,37528511000001104,Komboglyze 2.5mg/1000mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes,SNOMED,237601000,Secondary endocrine diabetes mellitus (disorder),general
diabetes,SNOMED,408539000,Insulin autoimmune syndrome (disorder),general
diabetes_drugs,DMD,36911311000001101,Toujeo 300units/ml solution for injection 3ml pre-filled DoubleStar pens (Sanofi) (product),general
diabetes_drugs,DMD,8664411000001102,Metformin 500mg/5ml oral suspension (product),general
diabetes_drugs,DMD,30012111000001105,Glucient SR 750mg tablets (Consilient Health Ltd) (product),general
diabetes_drugs,DMD,3468811000001107,Insulin aspart biphasic 30/70 100units/ml suspension for injection 3ml cartridges (product),general
diabetes_drugs,DMD,20133211000001106,Januvia 100mg tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,37438411000001107,Galvus 50mg tablets (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,12109011000001100,Gliclazide 100mg/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,13626511000001104,Niddaryl 2mg tablets (Dee Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3469611000001104,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml cartridges (product),general
diabetes,SNOMED,236499007,Microalbuminuric diabetic nephropathy,general
diabetes,SNOMED,724997001,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),general
diabetes_drugs,DMD,13318011000001109,Tolbutamide 250mg/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,16521311000001104,Humulin S 100units/ml solution for injection 3ml cartridges (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,18624811000001107,Acarbose 50mg tablets (Phoenix Healthcare Distribution Ltd) (product),general
diabetes_drugs,DMD,5330711000001106,Amaryl 2mg tablets (PI) (Waymade Ltd) (product),general
diabetes_drugs,DMD,35563711000001108,Insulin lispro 100units/ml solution for injection 10ml vials (Sanofi Pasteur) (product),general
diabetes_drugs,DMD,19354411000001104,Insuman Basal 100units/ml suspension for injection 3ml pre-filled SoloStar pens (Sanofi) (product),general
diabetes_drugs,DMD,9556111000001100,Metformin 850mg tablets (Wockhardt UK Ltd) (product),general
diabetes_drugs,DMD,11343211000001108,Glimepiride 2mg tablets (Sandoz Ltd) (product),general
diabetes_drugs,DMD,19818611000001102,Glipizide 5mg tablets (Almus Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,12135511000001102,Glibenclamide 2.5mg/5ml oral solution (product),general
diabetes_drugs,DMD,31351911000001100,Alogliptin 12.5mg tablets (J M McGill Ltd) (product),general
diabetes_drugs,DMD,8664211000001101,Metformin 425mg/5ml oral suspension (product),general
diabetes_drugs,DMD,30056811000001105,Gliclazide 30mg modified-release tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,37695311000001100,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pens (Pilsco Ltd) (product),general
diabetes,SNOMED,312907002,Proliferative diabetic retinopathy - high risk,general
diabetes,SNOMED,420996007,Coma associated with malnutrition-related diabetes mellitus (disorder),other
diabetes,SNOMED,422126006,Hyperosmolar coma associated with diabetes mellitus (disorder),general
diabetes_drugs,DMD,411533003,Metformin hydrochloride 1g m/r tablet (product),general
diabetes_drugs,DMD,325261003,Product containing precisely glimepiride 1 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,3255911000001101,Humulin Isophane 100units/ml suspension for injection 10ml vials (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,16225011000001106,Prandin 0.5mg tablets (Lexon (UK) Ltd) (product),general
diabetes_drugs,DMD,21792811000001108,Metformin 500mg modified-release tablets (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,11115011000001104,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,12107811000001103,Glibenclamide 15mg/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,12109311000001102,Gliclazide 120mg/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,18595311000001103,Pioglitazone 45mg/5ml oral suspension (product),general
diabetes,SNOMED,422099009,Diabetic oculopathy associated with type II diabetes mellitus (disorder),type2
diabetes_drugs,DMD,12108711000001107,Glibenclamide 2.5mg/5ml oral solution (Special Order) (product),general
diabetes_drugs,DMD,32431911000001106,Alogliptin 12.5mg tablets (Colorama Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,36925911000001109,Gliclazide 80mg tablets (Relonchem Ltd) (product),general
diabetes_drugs,DMD,37428811000001107,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens (CST Pharma Ltd) (product),general
diabetes_drugs,DMD,13317511000001100,Tolbutamide 1g/5ml oral suspension (Special Order) (product),general
diabetes_drugs,DMD,184711000001100,Gliclazide 80mg tablets (Sterwin Medicines) (product),general
diabetes,SNOMED,46635009,Insulin dependent diabetes mellitus,general
diabetes,SNOMED,420715001,Persistent microalbuminuria associated with type II diabetes mellitus (disorder),type2
diabetes_drugs,DMD,35776411000001102,Insulin lispro Sanofi 100units/ml solution for injection 10ml vials (Sanofi) (product),general
diabetes_drugs,DMD,15411211000001106,Metformin 1g oral powder sachets sugar free (product),general
diabetes_drugs,DMD,19276711000001109,Repaglinide 2mg tablets (Aspire Pharma Ltd) (product),general
diabetes_drugs,DMD,18580011000001106,Glucophage SR 500mg tablets (Doncaster Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,10549011000001107,Lantus 100units/ml solution for injection 3ml cartridges (PI) (Waymade Ltd) (product),general
diabetes_drugs,DMD,10832711000001103,Metformin 500mg/5ml oral solution sugar free (Unichem Plc) (product),general
diabetes_drugs,DMD,14762411000001102,Lantus 100units/ml solution for injection 10ml vials (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,17917111000001108,Glimepiride 3mg tablets (Phoenix Healthcare Distribution Ltd) (product),general
diabetes_drugs,DMD,36048211000001101,Insulin soluble human 100units/ml solution for injection 1.5ml cartridges (product),general
diabetes_drugs,DMD,400847007,Insulin glargine 100units/mL injection solution 10mL vial (product),general
diabetes_drugs,DMD,8664311000001109,Metformin 500mg/5ml oral solution (product),general
diabetes,SNOMED,193184006,Chronic painful diabetic neuropathy,general
diabetes,SNOMED,421256007,Ophthalmic complication of malnutrition-related diabetes mellitus (disorder),other
diabetes_drugs,DMD,30171811000001105,Abasaglar KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd) (product),general
diabetes_drugs,DMD,3280611000001107,Hypurin Bovine Lente 100units/ml suspension for injection 10ml vials (C P Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,11132611000001106,Actrapid 100units/ml solution for injection 10ml vials (Waymade Ltd) (product),general
diabetes_drugs,DMD,34553311000001105,Meijumet 1000mg modified-release tablets (Medreich Plc) (product),general
diabetes_drugs,DMD,3284911000001106,Humulin Lente 100units/ml suspension for injection 10ml vials (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,29869711000001102,Gliclazide 80mg tablets (Sigma Pharmaceuticals Plc) (product),general
diabetes_drugs,DMD,3282611000001108,Hypurin Porcine Isophane 100units/ml suspension for injection 1.5ml cartridges (C P Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3470411000001100,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 5ml vials (product),general
diabetes,SNOMED,713702000,Gastroparesis due to type 1 diabetes mellitus,type1
diabetes_drugs,DMD,326061000,Product containing precisely pioglitazone (as pioglitazone hydrochloride) 30 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,36914911000001102,Gliclazide 160mg tablets (product),general
diabetes_drugs,DMD,3266811000001105,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 10ml vials (C P Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,3651211000001105,Starlix 120mg tablets (Novartis Pharmaceuticals UK Ltd) (product),general
diabetes_drugs,DMD,30857011000001100,Pioglitazone 15mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,325258004,Product containing precisely tolazamide 250 milligram/1 each conventional release oral tablet (clinical drug),general
diabetes_drugs,DMD,19306911000001108,Enyglid 1mg tablets (Consilient Health Ltd) (product),general
diabetes_drugs,DMD,3271711000001102,Insuman Comb 15 100units/ml suspension for injection 5ml vials (Aventis Pharma) (product),general
diabetes,SNOMED,312912001,Diabetic macular edema,general
diabetes,SNOMED,422088007,Neurologic disorder associated with diabetes mellitus (disorder),general
diabetes_drugs,DMD,3275711000001100,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Eli Lilly & Co Ltd) (product),general
diabetes_drugs,DMD,14190311000001100,Humulin M3 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc) (product),general
diabetes_drugs,DMD,16517411000001105,Competact 15mg/850mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,16521011000001102,Humulin M3 100units/ml suspension for injection 3ml cartridges (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,16701111000001106,Metformin 500mg tablets (Pfizer Ltd) (product),general
diabetes_drugs,DMD,38292411000001105,Acarbose 50mg tablets (Rivopharm (UK) Ltd) (product),general
diabetes_drugs,DMD,11134011000001105,Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Ltd) (product),general
diabetes_drugs,DMD,20773611000001101,Repaglinide 500microgram tablets (Accord Healthcare Ltd) (product),general
diabetes,SNOMED,106281000119103,Pre-existing diabetes mellitus in mother complicating childbirth (disorder),general
diabetes_drugs,DMD,16702011000001102,Gliclazide 40mg tablets (product),general
diabetes_drugs,DMD,3281611000001102,NovoRapid Novolet 100units/ml solution for injection (Novo Nordisk Pharmaceuticals Ltd) (product),general
diabetes_drugs,DMD,24380511000001104,Metformin 850mg tablets (DE Pharmaceuticals) (product),general
diabetes_drugs,DMD,697811000001104,Glipizide 5mg tablets (IVAX Pharmaceuticals UK Ltd) (product),general
diabetes_drugs,DMD,16273111000001105,Avandia 8mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,19726511000001106,Actos 45mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes_drugs,DMD,20023411000001103,Glizofar 45mg tablets (Arrow Generics Ltd) (product),general
diabetes_drugs,DMD,37525111000001103,Januvia 25mg tablets (Mawdsley-Brooks & Company Ltd) (product),general
diabetes,SNOMED,170763003,Diabetic - good control,general
diabetes,SNOMED,238981002,Soft tissue complication of diabetes mellitus,general
diabetes,SNOMED,408397002,Diabetic foot examination not indicated (context-dependent category),general
diabetes,SNOMED,609562003,Maturity onset diabetes of the young - type 1 (disorder),type1
diabetes_drugs,DMD,28054311000001106,Xultophy 100units/ml / 3.6mg/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd) (product),general
diabetes_drugs,DMD,36047711000001107,Insulin lispro 100units/ml solution for injection 3ml cartridges (product),general
diabetes_drugs,DMD,10689211000001101,Glimepiride 3mg tablets (Pliva Pharma Ltd) (product),general
diabetes_drugs,DMD,37989911000001100,Janumet 50mg/1000mg tablets (Pharmaram Ltd) (product),general
diabetes_drugs,DMD,10487411000001109,Avandamet 2mg/1000mg tablets (PI) (Waymade Ltd) (product),general
